feature,importance,,,,,,,,
PROC_SOLIC_310,0.0081417318560,,,,,,,,
PROC_SOLIC_401,0.0052321661236,,,,,,,,
PROC_SOLIC_402,0.0000951744667,,,,,,,,
PROC_SOLIC_403,0.0057529728111,,,,,,,,
PROC_SOLIC_404,0.0031937961898,,,,,,,,
PROC_SOLIC_405,0.0058068208429,,,,,,,,
PROC_SOLIC_406,0.0034067534010,,,,,,,,
PROC_SOLIC_407,0.0052367234599,,,,,,,,
PROC_SOLIC_408,0.0043103540023,,,,,,,,
PROC_SOLIC_409,0.0115880679675,,,,,,,,
PROC_SOLIC_410,0.0004384586118,,,,,,,,
PROC_SOLIC_411,0.0043786271138,,,,,,,,
PROC_SOLIC_412,0.0010452470591,,,,,,,,
PROC_SOLIC_413,0.0001783908160,,,,,,,,
PROC_SOLIC_414,0.0008102117643,,,,,,,,
PROC_SOLIC_415,0.0020609675252,,,,,,,,
PROC_SOLIC_416,0.0016725511138,,,,,,,,
PROC_SOLIC_501,0.0000020184645,,,,,,,,
PROC_SOLIC_503,0.0010483794377,,,,,,,,
PROC_SOLIC_504,0.0000035383956,,,,,,,,
PROC_SOLIC_505,0.0018344977843,,,,,,,,
PROC_SOLIC_506,0.0028682952432,,,,,,,,
PROC_SOLIC_nan,0.0000000000000,,,,,,,,
SEXO_3.0,0.0103593800574,0.0103593800574,,,,,,,
SEXO_nan,0.0000000000000,,,,,,,,
TPDISEC1_1.0,0.0087440373180,0.0398405285602,,,,,,,
TPDISEC1_2.0,0.0022981169751,,,,,,,,
TPDISEC1_nan,0.0000000000000,,,,,,,,
TPDISEC2_1.0,0.0098850789569,,,,,,,,
TPDISEC2_2.0,0.0024935708842,,,,,,,,
TPDISEC2_nan,0.0000000000000,,,,,,,,
TPDISEC3_1.0,0.0067532719752,,,,,,,,
TPDISEC3_2.0,0.0021605687412,,,,,,,,
TPDISEC3_nan,0.0000000000000,,,,,,,,
TPDISEC4_1.0,0.0035464738218,,,,,,,,
TPDISEC4_2.0,0.0013974908534,,,,,,,,
TPDISEC4_nan,0.0000000000000,,,,,,,,
TPDISEC5_1.0,0.0011389071873,,,,,,,,
TPDISEC5_2.0,0.0006352279861,,,,,,,,
TPDISEC5_nan,0.0000000000000,,,,,,,,
TPDISEC6_1.0,0.0004126412572,,,,,,,,
TPDISEC6_2.0,0.0003751426038,,,,,,,,
TPDISEC6_nan,0.0000000000000,,,,,,,,
